AZO, -0.36
GOOG, -0.38
GOOGL, -0.4
EL, -0.41
CTXS, -0.43
CPB, -0.45
CI, -0.51
CAH, -0.51
ADSK, -0.58
EXR, -0.62
CF, -0.73
HD, nan
HST, 0.73
INCY, 0.19
RF, 0.01
ROK, -0.02
COL, -0.04
HBAN, -0.08
HPQ, -0.11
JPM, -0.11
KSS, -0.11
REGN, -0.12
SPGI, -0.14
ROST, -0.14
ICE, -0.18
RJF, -0.18
IR, -0.18
RSG, -0.19
OKE, -0.19
XYL, -0.25
NDAQ, -0.36
REG, -0.37
RRC, -0.37
WY, -0.38
ZM, -0.44
KR, -0.54
JWN, -0.62
BAX, -0.64
GE, -0.65
KSU, -0.66
DOV, -0.67
DRE, -0.68
CVS, -0.7
CME, -0.71
NKE, -0.71
ADM, -0.74
AFL, -0.75
GWW, -0.76
BA, -0.76
AMGN, -0.76
RMD, -0.77
SWK, -0.78
HON, -0.79
PAYX, -0.79
GPC, -0.8
EBAY, -0.8
MU, -0.81
CNC, -0.81
HUM, -0.82
ANTM, -0.82
CINF, -0.82
ORLY, -0.83
NUE, -0.83
FLS, -0.84
C, -0.84
ALL, -0.84
ETN, -0.86
PXD, -0.88
AMD, -0.88
CFG, -0.88
AAL, -0.89
NTAP, -0.89
M, -0.9
MHK, -0.9
APH, -0.91
MSFT, -0.91
AMAT, -0.91
LMT, -0.91
AIZ, -0.91
ALK, -0.92
JCI, -0.92
TXT, -0.92
NSC, -0.93
TEL, -0.94
CCL, -0.94
TGT, -0.95
FFIV, -0.95
LYB, -0.95
HII, -0.95
MOS, nan
DIS, 0.99
TRV, 0.19
TMO, 0.13
TSCO, 0.08
USB, 0.03
TRIP, -0.03
TJX, -0.09
ULTA, -0.49
VFC, -0.71
UAA, -0.78
VRTX, -0.8
UNP, -0.88
UA, -0.89
XLNX, -0.95
ZION, -0.96
APA, -0.97
LLY, -0.98
LEG, -0.98
NRG, -0.99
NWL, -0.99
SNA, -0.99
FAST, -0.99
SWKS, -1.0
EXPD, -1.01
T, -1.01
AXP, -1.01
LOW, -1.01
KLAC, -1.02
QRVO, -1.02
ADS, -1.04
VEEV, -1.05
LULU, -1.05
URI, -1.05
MSI, -1.06
STT, -1.07
INTC, -1.07
AAP, -1.08
MAS, -1.1
TXN, -1.1
MRK, -1.11
TROW, -1.12
MGM, -1.14
PYPL, -1.14
AVGO, -1.17
SGEN, -1.19
AMZN, -1.19
WFC, -1.19
CERN, -1.21
INTU, -1.27
HRL, -1.3
BMY, -1.31
NVDA, -1.33
ABBV, -1.34
DVN, -1.37
SNPS, -1.38
DG, -1.5
LB, -1.54
RHI, -1.6
EMR, -1.83
LKQ, -1.87
COTY, -1.9
DLTR, -1.99
HOLX, -2.02
JBHT, -2.03
MCHP, -2.13
GRMN, -2.3
MO, -2.31
MTD, -2.92
