PSA, -0.18
CERN, -0.18
ABC, -0.21
AVB, -0.21
FRT, -0.21
CCI, -0.23
CHD, -0.23
GIS, -0.24
NDAQ, -0.25
NVDA, -0.26
EQIX, -0.26
SBAC, -0.27
CDNS, -0.27
ALXN, -0.27
CMCSA, -0.29
BBY, -0.31
APA, -0.31
ALLE, -0.43
HD, nan
HUM, 1.18
PRU, 0.11
HII, 0.09
INFO, 0.03
LRCX, 0.03
WMB, -0.0
LULU, -0.01
WMT, -0.04
WAT, -0.05
WM, -0.06
WRK, -0.06
XL, -0.06
HPQ, -0.06
ICE, -0.08
BK, -0.08
LUV, -0.1
SYK, -0.12
HSY, -0.15
SRCL, -0.23
IR, -0.25
NFLX, -0.27
AIV, -0.33
PLD, -0.36
K, -0.36
ESS, -0.37
REG, -0.37
IRM, -0.39
COG, -0.4
CPB, -0.41
AZO, -0.42
AMT, -0.43
COO, -0.44
EFX, -0.46
MO, -0.51
BSX, -0.53
MSFT, -0.56
BAX, -0.58
GILD, -0.59
EXR, -0.63
TAP, -0.7
FIS, -0.7
ATVI, -0.71
DRE, -0.72
HOG, -0.72
ITW, -0.73
CCL, -0.73
BHF, -0.75
AKAM, -0.75
PAYX, -0.76
AFL, -0.76
HON, -0.77
DXC, -0.77
CINF, -0.79
IVZ, -0.79
CME, -0.79
GPN, -0.84
FISV, -0.84
ALL, -0.85
NTAP, -0.86
L, -0.86
AMD, -0.86
EXPD, -0.88
SWKS, -0.88
MOS, nan
TMO, 1.13
TRV, 0.26
TDG, 0.17
TSCO, 0.14
DIS, -0.01
TRIP, -0.04
TJX, -0.04
VRSK, -0.17
WBA, -0.18
WFC, -0.18
UDR, -0.2
XYL, -0.23
WYNN, -0.31
FOX, -0.64
VRTX, -0.79
SQ, -0.82
ZBH, -0.88
LMT, -0.9
ADP, -0.9
MTB, -0.9
PBCT, -0.91
USB, -0.93
KLAC, -0.94
TSLA, -0.94
NCLH, -0.95
AMAT, -0.95
CRM, -0.96
AAL, -0.96
RE, -0.96
WDC, -0.97
TXN, -0.98
SYY, -0.98
INTC, -0.98
NRG, -1.02
HBAN, -1.03
STT, -1.03
VEEV, -1.04
VLO, -1.04
GPS, -1.05
ADS, -1.05
ORLY, -1.06
HPE, -1.06
DRI, -1.07
MCHP, -1.09
MPC, -1.09
AXP, -1.1
AMZN, -1.12
HST, -1.12
DVN, -1.14
MGM, -1.15
SGEN, -1.16
NLSN, -1.18
ROST, -1.27
BMY, -1.28
HRL, -1.39
ABBV, -1.48
SJM, -1.52
EBAY, -1.76
JWN, -1.78
XLNX, -1.81
COTY, -1.88
TROW, -1.88
INTU, -1.92
PYPL, -1.92
ZION, -1.92
ULTA, -1.94
NAVI, -1.97
ADSK, -1.98
LKQ, -1.99
FB, -2.03
AVGO, -2.06
GOOGL, -2.2
GOOG, -2.25
